,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
tpr,0.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.95,0.95,0.95,0.95,0.95,0.95,0.95,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,10.85,10.85,10.85,10.85,10.85,10.85,10.85,17.95,17.95,17.95,17.95,17.95,17.95,17.95,17.95,26.25,26.25,26.25,26.25,26.25,26.25,26.25,37.05,37.05,37.05,37.05,37.05,37.05,37.05,47.75,47.75,47.75,47.75,47.75,47.75,47.75,58.4,58.4,58.4,58.4,58.4,58.4,58.4,68.1,68.1,68.1,68.1,68.1,68.1,68.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,88.0,88.0,88.0,88.0,88.0,88.0,88.0,92.35,92.35,92.35,92.35,92.35,92.35,92.35,94.65,94.65,94.65,94.65,94.65,94.65,94.65,96.65,96.65,96.65,96.65,96.65,96.65,96.65,98.35,98.35,98.35,98.35,98.35,98.35,98.35,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.85,99.85,99.85,99.85,99.85,99.85,99.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
fpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.55,0.55,0.55,0.55,0.55,0.55,0.55,1.05,1.05,1.05,1.05,1.05,1.05,1.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,5.45,5.45,5.45,5.45,5.45,5.45,5.45,8.2,8.2,8.2,8.2,8.2,8.2,8.2,11.85,11.85,11.85,11.85,11.85,11.85,11.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,26.15,26.15,26.15,26.15,26.15,26.15,26.15,35.55,35.55,35.55,35.55,35.55,35.55,35.55,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,54.6,54.6,54.6,54.6,54.6,54.6,54.6,64.0,64.0,64.0,64.0,64.0,64.0,64.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,79.65,79.65,79.65,79.65,79.65,79.65,79.65,86.15,86.15,86.15,86.15,86.15,86.15,86.15,90.85,90.85,90.85,90.85,90.85,90.85,90.85,94.35,94.35,94.35,94.35,94.35,94.35,94.35,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.05,98.75,98.75,98.75,98.75,98.75,98.75,98.75,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.95,99.95,99.95,99.95,99.95,99.95,99.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
auc,0.7741091250000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
