,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
tpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1.2,1.2,2.5,2.5,4.3,4.3,6.3,6.3,9.0,9.0,9.0,12.8,12.8,17.5,17.5,22.6,22.6,30.0,30.0,37.9,37.9,37.9,43.9,43.9,52.9,52.9,60.7,60.7,67.0,67.0,72.3,72.3,72.3,77.6,77.6,83.4,83.4,87.4,87.4,89.7,89.7,91.9,91.9,91.9,93.5,93.5,95.0,95.0,96.3,96.3,97.3,97.3,97.7,97.7,97.7,97.8,97.8,98.1,98.1,98.8,98.8,99.0,99.0,99.4,99.4,99.4,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.8,99.8,99.8,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
fpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.6,0.6,1.0,1.0,1.2,1.2,1.2,2.1,2.1,2.7,2.7,3.7,3.7,4.3,4.3,5.4,5.4,5.4,6.8,6.8,8.2,8.2,9.9,9.9,12.2,12.2,13.5,13.5,13.5,15.9,15.9,19.7,19.7,22.7,22.7,26.2,26.2,29.4,29.4,29.4,33.0,33.0,37.0,37.0,40.7,40.7,44.8,44.8,49.9,49.9,49.9,54.0,54.0,58.2,58.2,62.9,62.9,66.2,66.2,70.9,70.9,70.9,75.3,75.3,78.3,78.3,80.5,80.5,82.8,82.8,85.1,85.1,85.1,87.2,87.2,89.3,89.3,91.0,91.0,92.6,92.6,94.1,94.1,94.1,95.4,95.4,96.2,96.2,97.3,97.3,98.1,98.1,98.8,98.8,98.8,99.1,99.1,99.3,99.3,99.7,99.7,99.8,99.8,99.8,99.8,99.8,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
auc,0.9938454999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
