,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
tpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.35,0.35,0.75,1.05,1.05,1.85,1.85,3.15,4.45,4.45,6.45,6.45,10.05,13.3,13.3,16.85,16.85,23.05,27.95,27.95,34.55,40.4,40.4,46.55,46.55,52.7,52.7,58.45,64.85,64.85,70.15,70.15,74.75,79.0,79.0,81.75,81.75,84.6,87.15,87.15,90.0,91.8,91.8,93.0,93.0,94.2,94.2,95.35,96.1,96.1,96.85,96.85,97.6,98.25,98.25,98.7,98.7,98.9,99.1,99.1,99.3,99.3,99.4,99.5,99.5,99.6,99.65,99.65,99.65,99.65,99.8,99.85,99.85,99.9,99.9,99.9,99.9,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
fpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.15,0.15,0.2,0.2,0.2,0.3,0.3,0.35,0.45,0.45,0.65,1.0,1.0,1.25,1.25,1.5,1.5,1.95,2.2,2.2,3.15,3.15,3.8,4.7,4.7,5.15,5.15,6.1,7.25,7.25,8.7,8.7,10.3,11.85,11.85,13.65,15.85,15.85,18.25,18.25,20.45,22.9,22.9,25.3,25.3,28.1,28.1,31.1,34.0,34.0,37.4,37.4,40.55,44.25,44.25,47.55,47.55,51.4,54.7,54.7,57.9,61.45,61.45,64.55,64.55,67.3,70.5,70.5,73.0,73.0,76.0,76.0,79.6,82.0,82.0,84.3,84.3,86.55,88.5,88.5,90.05,90.05,91.35,92.5,92.5,93.7,94.75,94.75,95.55,95.55,96.45,97.15,97.15,97.8,97.8,98.2,98.2,98.5,98.8,98.8,99.1,99.1,99.1,99.25,99.25,99.45,99.45,99.65,99.7,99.7,99.8,99.8,99.8,99.8,99.8,99.95,99.95,99.95,99.95,99.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
auc,0.995796625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
