,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
tpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.8,0.8,1.6,1.6,2.0,2.0,3.1,3.1,4.2,4.2,4.2,5.7,5.7,7.3,7.3,9.3,9.3,11.8,11.8,14.3,14.3,14.3,16.9,16.9,20.6,20.6,24.0,24.0,28.7,28.7,32.6,32.6,32.6,38.1,38.1,42.8,42.8,48.3,48.3,53.8,53.8,57.5,57.5,57.5,61.7,61.7,65.7,65.7,70.6,70.6,74.6,74.6,76.8,76.8,76.8,80.0,80.0,82.6,82.6,84.7,84.7,87.1,87.1,89.3,89.3,89.3,91.1,91.1,92.3,92.3,93.4,93.4,94.4,94.4,95.1,95.1,95.1,95.5,95.5,96.0,96.0,96.6,96.6,96.9,96.9,97.9,97.9,97.9,98.5,98.5,98.9,98.9,99.2,99.2,99.3,99.3,99.5,99.5,99.5,99.6,99.6,99.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
fpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.5,0.5,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1.2,1.2,2.1,2.1,2.6,2.6,3.1,3.1,3.1,3.9,3.9,4.9,4.9,6.2,6.2,6.7,6.7,7.4,7.4,7.4,9.4,9.4,11.6,11.6,13.2,13.2,15.8,15.8,17.6,17.6,17.6,20.4,20.4,23.8,23.8,27.1,27.1,30.4,30.4,34.3,34.3,34.3,37.1,37.1,41.1,41.1,44.6,44.6,47.6,47.6,52.2,52.2,52.2,56.7,56.7,59.4,59.4,63.1,63.1,66.4,66.4,69.9,69.9,69.9,72.4,72.4,75.2,75.2,78.4,78.4,80.9,80.9,83.0,83.0,83.0,85.3,85.3,87.1,87.1,89.5,89.5,90.5,90.5,91.6,91.6,91.6,92.9,92.9,94.1,94.1,95.1,95.1,96.1,96.1,96.8,96.8,96.8,97.6,97.6,97.9,97.9,98.1,98.1,98.9,98.9,99.3,99.3,99.3,99.5,99.5,99.5,99.5,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
auc,0.8706060000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
