,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
tpr,0.0,13.7,13.7,24.0,24.0,29.2,29.2,34.3,34.3,37.8,37.8,41.0,41.0,41.0,44.5,44.5,46.0,46.0,47.5,47.5,48.2,48.2,49.4,49.4,49.4,50.2,50.2,51.2,51.2,52.0,52.0,52.3,52.3,53.3,53.3,53.3,54.2,54.2,55.0,55.0,55.3,55.3,55.5,55.5,56.0,56.0,56.0,56.4,56.4,56.6,56.6,56.9,56.9,57.5,57.5,57.7,57.7,57.7,57.8,57.8,57.9,57.9,58.0,58.0,58.2,58.2,58.7,58.7,58.7,58.9,58.9,59.1,59.1,59.2,59.2,59.7,59.7,59.7,59.7,59.7,60.1,60.1,60.5,60.5,60.8,60.8,61.0,61.0,61.3,61.3,61.3,61.4,61.4,61.4,61.4,61.6,61.6,61.7,61.7,62.2,62.2,62.2,62.2,62.2,62.5,62.5,62.6,62.6,62.6,62.6,62.9,62.9,62.9,63.1,63.1,63.2,63.2,63.3,63.3,63.5,63.5,63.5,63.5,63.5,64.0,64.0,64.2,64.2,64.5,64.5,64.6,64.6,64.8,64.8,64.8,65.0,65.0,65.4,65.4,65.9,65.9,66.1,66.1,66.2,66.2,66.2,66.7,66.7,67.1,67.1,67.2,67.2,67.4,67.4,67.8,67.8,67.8,68.5,68.5,68.8,68.8,69.7,69.7,69.9,69.9,70.4,70.4,70.4,71.2,71.2,72.2,72.2,73.0,73.0,73.5,73.5,74.5,74.5,74.5,75.8,75.8,76.6,76.6,77.9,77.9,79.2,79.2,80.6,80.6,80.6,83.0,83.0,85.3,85.3,87.9,87.9,91.9,91.9,95.6,95.6,95.6,100.0
fpr,0.0,9.0,9.0,15.9,15.9,21.2,21.2,25.2,25.2,28.2,28.2,30.7,30.7,30.7,32.6,32.6,34.1,34.1,35.7,35.7,36.3,36.3,37.7,37.7,37.7,38.3,38.3,39.2,39.2,40.0,40.0,40.7,40.7,41.3,41.3,41.3,42.0,42.0,42.5,42.5,43.1,43.1,44.1,44.1,44.6,44.6,44.6,44.9,44.9,45.2,45.2,45.6,45.6,45.8,45.8,46.1,46.1,46.1,46.1,46.1,46.2,46.2,46.4,46.4,46.6,46.6,46.7,46.7,46.7,46.8,46.8,47.0,47.0,47.3,47.3,47.5,47.5,47.7,47.7,47.7,48.1,48.1,48.3,48.3,48.5,48.5,48.7,48.7,48.7,48.7,48.7,48.9,48.9,49.1,49.1,49.4,49.4,49.4,49.4,49.7,49.7,49.7,50.1,50.1,50.1,50.1,50.3,50.3,50.3,50.3,50.4,50.4,50.4,50.4,50.4,50.6,50.6,50.7,50.7,50.9,50.9,50.9,50.9,50.9,51.0,51.0,51.3,51.3,51.4,51.4,51.6,51.6,51.6,51.6,51.6,51.8,51.8,51.9,51.9,52.0,52.0,52.3,52.3,52.7,52.7,52.7,52.8,52.8,53.1,53.1,53.8,53.8,54.4,54.4,54.5,54.5,54.5,55.0,55.0,55.6,55.6,55.9,55.9,56.7,56.7,56.9,56.9,56.9,57.5,57.5,58.3,58.3,58.8,58.8,60.1,60.1,60.6,60.6,60.6,61.8,61.8,63.0,63.0,65.3,65.3,67.0,67.0,69.4,69.4,69.4,72.2,72.2,75.2,75.2,78.0,78.0,82.3,82.3,90.3,90.3,90.3,100.0
auc,0.5896279999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
