,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
tpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.6,0.6,0.6,1.0,1.0,2.3,2.3,4.8,4.8,7.7,7.7,13.9,13.9,13.9,21.6,21.6,28.5,28.5,36.9,36.9,43.6,43.6,52.6,52.6,52.6,60.6,60.6,67.6,67.6,74.9,74.9,80.0,80.0,83.7,83.7,83.7,87.6,87.6,90.8,90.8,93.2,93.2,95.2,95.2,96.0,96.0,96.0,96.7,96.7,97.6,97.6,97.9,97.9,98.7,98.7,99.0,99.0,99.0,99.5,99.5,99.5,99.5,99.7,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.9,99.9,99.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
fpr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.5,0.8,0.8,1.1,1.1,1.3,1.3,1.6,1.6,1.6,2.1,2.1,2.8,2.8,4.1,4.1,5.3,5.3,6.5,6.5,6.5,8.1,8.1,10.0,10.0,11.9,11.9,13.7,13.7,15.5,15.5,15.5,18.0,18.0,21.8,21.8,24.4,24.4,27.7,27.7,31.1,31.1,31.1,34.5,34.5,38.5,38.5,41.7,41.7,45.7,45.7,49.6,49.6,49.6,53.9,53.9,57.5,57.5,61.2,61.2,65.5,65.5,68.9,68.9,68.9,72.9,72.9,76.2,76.2,80.1,80.1,82.7,82.7,85.5,85.5,85.5,87.3,87.3,89.6,89.6,91.0,91.0,92.4,92.4,93.6,93.6,93.6,95.1,95.1,96.2,96.2,97.3,97.3,98.2,98.2,98.7,98.7,98.7,98.8,98.8,99.2,99.2,99.3,99.3,99.5,99.5,99.7,99.7,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
auc,0.996541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
