,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
tpr,0.0,8.5,8.5,8.5,8.5,17.1,17.1,17.1,17.1,25.0,25.0,25.0,25.0,25.0,31.3,31.3,31.3,31.3,36.2,36.2,36.2,36.2,36.2,39.7,39.7,39.7,39.7,42.2,42.2,42.2,42.2,42.2,43.6,43.6,43.6,43.6,45.7,45.7,45.7,45.7,45.7,46.8,46.8,46.8,46.8,48.1,48.1,48.1,48.1,49.1,49.1,49.1,49.1,49.1,50.5,50.5,50.5,50.5,51.0,51.0,51.0,51.0,51.0,51.8,51.8,51.8,51.8,52.6,52.6,52.6,52.6,52.6,53.3,53.3,53.3,53.3,53.9,53.9,53.9,53.9,54.6,54.6,54.6,54.6,54.6,55.6,55.6,55.6,55.6,56.0,56.0,56.0,56.0,56.0,56.4,56.4,56.4,56.4,57.1,57.1,57.1,57.1,57.1,57.8,57.8,57.8,57.8,58.4,58.4,58.4,58.4,58.4,58.9,58.9,58.9,58.9,59.1,59.1,59.1,59.1,59.1,59.7,59.7,59.7,59.7,60.5,60.5,60.5,60.5,61.7,61.7,61.7,61.7,61.7,62.1,62.1,62.1,62.1,62.6,62.6,62.6,62.6,62.6,63.6,63.6,63.6,63.6,64.8,64.8,64.8,64.8,64.8,66.0,66.0,66.0,66.0,67.2,67.2,67.2,67.2,68.3,68.3,68.3,68.3,68.3,69.8,69.8,69.8,69.8,71.3,71.3,71.3,71.3,71.3,73.6,73.6,73.6,73.6,76.7,76.7,76.7,76.7,76.7,79.1,79.1,79.1,79.1,83.1,83.1,83.1,83.1,83.1,88.4,88.4,88.4,88.4,94.3,94.3,94.3,94.3,100.0,100.0
fpr,0.0,7.2,7.2,7.2,7.2,14.7,14.7,14.7,14.7,20.2,20.2,20.2,20.2,20.2,24.5,24.5,24.5,24.5,30.3,30.3,30.3,30.3,30.3,33.0,33.0,33.0,33.0,35.5,35.5,35.5,35.5,35.5,37.0,37.0,37.0,37.0,38.4,38.4,38.4,38.4,38.4,40.0,40.0,40.0,40.0,41.1,41.1,41.1,41.1,42.5,42.5,42.5,42.5,42.5,43.1,43.1,43.1,43.1,43.8,43.8,43.8,43.8,43.8,44.3,44.3,44.3,44.3,44.7,44.7,44.7,44.7,44.7,45.2,45.2,45.2,45.2,45.7,45.7,45.7,45.7,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,47.6,47.6,47.6,47.6,47.6,47.8,47.8,47.8,47.8,48.7,48.7,48.7,48.7,48.7,49.3,49.3,49.3,49.3,50.0,50.0,50.0,50.0,50.0,50.8,50.8,50.8,50.8,51.6,51.6,51.6,51.6,51.6,52.4,52.4,52.4,52.4,53.2,53.2,53.2,53.2,54.4,54.4,54.4,54.4,54.4,54.8,54.8,54.8,54.8,55.4,55.4,55.4,55.4,55.4,55.9,55.9,55.9,55.9,56.8,56.8,56.8,56.8,56.8,57.6,57.6,57.6,57.6,59.0,59.0,59.0,59.0,60.5,60.5,60.5,60.5,60.5,62.5,62.5,62.5,62.5,64.5,64.5,64.5,64.5,64.5,66.7,66.7,66.7,66.7,68.5,68.5,68.5,68.5,68.5,72.2,72.2,72.2,72.2,76.9,76.9,76.9,76.9,76.9,83.2,83.2,83.2,83.2,92.1,92.1,92.1,92.1,100.0,100.0
auc,0.5518384999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
