,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
tpr,0.0,2.7,2.7,2.7,2.7,8.0,8.0,8.0,8.0,16.1,16.1,16.1,16.1,16.1,24.6,24.6,24.6,24.6,32.6,32.6,32.6,32.6,32.6,39.0,39.0,39.0,39.0,44.9,44.9,44.9,44.9,44.9,49.7,49.7,49.7,49.7,54.2,54.2,54.2,54.2,54.2,58.4,58.4,58.4,58.4,60.8,60.8,60.8,60.8,64.2,64.2,64.2,64.2,64.2,66.6,66.6,66.6,66.6,69.9,69.9,69.9,69.9,69.9,71.0,71.0,71.0,71.0,72.5,72.5,72.5,72.5,72.5,73.2,73.2,73.2,73.2,74.2,74.2,74.2,74.2,75.1,75.1,75.1,75.1,75.1,75.8,75.8,75.8,75.8,76.6,76.6,76.6,76.6,76.6,77.5,77.5,77.5,77.5,77.7,77.7,77.7,77.7,77.7,78.3,78.3,78.3,78.3,79.3,79.3,79.3,79.3,79.3,80.0,80.0,80.0,80.0,80.4,80.4,80.4,80.4,80.4,81.5,81.5,81.5,81.5,82.4,82.4,82.4,82.4,83.4,83.4,83.4,83.4,83.4,85.3,85.3,85.3,85.3,86.4,86.4,86.4,86.4,86.4,87.2,87.2,87.2,87.2,88.6,88.6,88.6,88.6,88.6,90.0,90.0,90.0,90.0,92.1,92.1,92.1,92.1,93.3,93.3,93.3,93.3,93.3,94.6,94.6,94.6,94.6,96.5,96.5,96.5,96.5,96.5,97.6,97.6,97.6,97.6,98.2,98.2,98.2,98.2,98.2,99.2,99.2,99.2,99.2,99.6,99.6,99.6,99.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
fpr,0.0,0.9,0.9,0.9,0.9,3.4,3.4,3.4,3.4,5.7,5.7,5.7,5.7,5.7,8.6,8.6,8.6,8.6,12.5,12.5,12.5,12.5,12.5,15.6,15.6,15.6,15.6,19.1,19.1,19.1,19.1,19.1,22.6,22.6,22.6,22.6,25.2,25.2,25.2,25.2,25.2,27.1,27.1,27.1,27.1,29.6,29.6,29.6,29.6,31.6,31.6,31.6,31.6,31.6,33.5,33.5,33.5,33.5,35.5,35.5,35.5,35.5,35.5,37.1,37.1,37.1,37.1,39.4,39.4,39.4,39.4,39.4,41.0,41.0,41.0,41.0,43.2,43.2,43.2,43.2,44.7,44.7,44.7,44.7,44.7,46.2,46.2,46.2,46.2,47.6,47.6,47.6,47.6,47.6,50.2,50.2,50.2,50.2,52.2,52.2,52.2,52.2,52.2,54.1,54.1,54.1,54.1,55.5,55.5,55.5,55.5,55.5,57.0,57.0,57.0,57.0,58.2,58.2,58.2,58.2,58.2,59.5,59.5,59.5,59.5,60.9,60.9,60.9,60.9,62.7,62.7,62.7,62.7,62.7,64.6,64.6,64.6,64.6,66.1,66.1,66.1,66.1,66.1,67.7,67.7,67.7,67.7,69.7,69.7,69.7,69.7,69.7,72.0,72.0,72.0,72.0,73.7,73.7,73.7,73.7,75.5,75.5,75.5,75.5,75.5,78.4,78.4,78.4,78.4,81.9,81.9,81.9,81.9,81.9,83.6,83.6,83.6,83.6,87.4,87.4,87.4,87.4,87.4,91.4,91.4,91.4,91.4,95.2,95.2,95.2,95.2,95.2,98.2,98.2,98.2,98.2,99.5,99.5,99.5,99.5,100.0,100.0
auc,0.70268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
